
                                            #-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                                            # Date d'extraction : 23/01/2025
                                            #-----------------------------------------------------------------------------
                                            # Ensemble	: EXPLORE2 2024 
                                            # Experience	: Historique - rcp85
                                            # Forcage atmos : HadGEM2-ES_ALADIN63/MF-ADAMONT
                                            # Modele hydro : SIM2
                                            #-----------------------------------------------------------------------------
                                            # Indices en série temporelle 
                                            #	VCN10 : (m³/s)Minimum annuel de la moyenne sur 10 jours du débit journalier
                                            #----------------------------------------------------------------------------- 
                                            # Format des enregistrements # 
                                            Index;Code_hydro;Nom;L93_X;L93_Y;LII_X;LII_Y;Latitude;Longitude;Surface_Bassin;Period_Calcul_Indicateur;Region_hydro;Contexte;Année;Saison;VCN10
                                            #----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                                            Index;Code_hydro;Nom;L93_X;L93_Y;LII_X;LII_Y;Latitude;Longitude;Surface_Bassin;Period_Calcul_Indicateur;Region_hydro;Contexte;Année;Saison;VCN10
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1976;MJJASON;0.1380625
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1977;MJJASON;0.1544919
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1978;MJJASON;0.074240625
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1979;MJJASON;0.09987257
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1980;MJJASON;0.13207985
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1981;MJJASON;0.11719676
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1982;MJJASON;0.3024097
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1983;MJJASON;0.12427199
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1984;MJJASON;0.099516205
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1985;MJJASON;0.099466436
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1986;MJJASON;0.06978345
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1987;MJJASON;0.056019675
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1988;MJJASON;0.093520835
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1989;MJJASON;0.0806978
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1990;MJJASON;0.099013425
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1991;MJJASON;0.067287154
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1992;MJJASON;0.06000301
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1993;MJJASON;0.102416664
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1994;MJJASON;0.07646238
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1995;MJJASON;0.16663079
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1996;MJJASON;0.074459955
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1997;MJJASON;0.07214502
35;F232000101;La Voulzie à Jutigny;717342.4375;6820867.5;666500.0;2386500.0;48.4876746;3.2350829;280.0;from 05-01 to 04-30;F-H-Seine;Hist_rcp85;1998;MJJASON;0.085988194
